Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1995,1995,1995,0,0,1,Import,736,Fmr Sudan,SDN,0,World,WLD,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,1184930816,,,0
H0,1995,1995,1995,0,0,2,Export,736,Fmr Sudan,SDN,0,World,WLD,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,685193216,,,0
H0,1995,1995,1995,0,0,3,Re-Export,736,Fmr Sudan,SDN,0,World,WLD,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,97118,,,0
H0,1995,1995,1995,0,0,1,Import,736,Fmr Sudan,SDN,8,Albania,ALB,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,307930,,,0
H0,1995,1995,1995,0,0,1,Import,736,Fmr Sudan,SDN,20,Andorra,AND,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,17177,,,0
H0,1995,1995,1995,0,0,1,Import,736,Fmr Sudan,SDN,28,Antigua and Barbuda,ATG,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,80195,,,0
H0,1995,1995,1995,0,0,1,Import,736,Fmr Sudan,SDN,32,Argentina,ARG,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,4573,,,0
H0,1995,1995,1995,0,0,1,Import,736,Fmr Sudan,SDN,36,Australia,AUS,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,1826092,,,0
H0,1995,1995,1995,0,0,1,Import,736,Fmr Sudan,SDN,40,Austria,AUT,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,9747066,,,0
H0,1995,1995,1995,0,0,2,Export,736,Fmr Sudan,SDN,40,Austria,AUT,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,930,,,0
H0,1995,1995,1995,0,0,1,Import,736,Fmr Sudan,SDN,48,Bahrain,BHR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,14796,,,0
H0,1995,1995,1995,0,0,2,Export,736,Fmr Sudan,SDN,48,Bahrain,BHR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,2663,,,0
H0,1995,1995,1995,0,0,1,Import,736,Fmr Sudan,SDN,50,Bangladesh,BGD,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,11118892,,,0
H0,1995,1995,1995,0,0,2,Export,736,Fmr Sudan,SDN,50,Bangladesh,BGD,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,3697142,,,0
H0,1995,1995,1995,0,0,1,Import,736,Fmr Sudan,SDN,58,Belgium-Luxembourg,BEL,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,51969376,,,0
H0,1995,1995,1995,0,0,2,Export,736,Fmr Sudan,SDN,58,Belgium-Luxembourg,BEL,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,47354248,,,0
H0,1995,1995,1995,0,0,1,Import,736,Fmr Sudan,SDN,76,Brazil,BRA,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,721851,,,0
H0,1995,1995,1995,0,0,2,Export,736,Fmr Sudan,SDN,76,Brazil,BRA,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,256138,,,0
H0,1995,1995,1995,0,0,1,Import,736,Fmr Sudan,SDN,86,Br. Indian Ocean Terr.,IOT,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,4496,,,0
H0,1995,1995,1995,0,0,1,Import,736,Fmr Sudan,SDN,92,Br. Virgin Isds,VGB,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,34678,,,0
H0,1995,1995,1995,0,0,2,Export,736,Fmr Sudan,SDN,92,Br. Virgin Isds,VGB,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,125248,,,0
H0,1995,1995,1995,0,0,1,Import,736,Fmr Sudan,SDN,96,Brunei Darussalam,BRN,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,6775,,,0
H0,1995,1995,1995,0,0,1,Import,736,Fmr Sudan,SDN,100,Bulgaria,BGR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,8619186,,,0
H0,1995,1995,1995,0,0,2,Export,736,Fmr Sudan,SDN,100,Bulgaria,BGR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,1638117,,,0
H0,1995,1995,1995,0,0,1,Import,736,Fmr Sudan,SDN,104,Myanmar,MMR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,114944,,,0
H0,1995,1995,1995,0,0,1,Import,736,Fmr Sudan,SDN,120,Cameroon,CMR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,12020,,,0
H0,1995,1995,1995,0,0,1,Import,736,Fmr Sudan,SDN,124,Canada,CAN,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,2838566,,,0
H0,1995,1995,1995,0,0,1,Import,736,Fmr Sudan,SDN,132,Cabo Verde,CPV,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,8401,,,0
