Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1995,1995,1995,0,0,1,Import,711,So. African Customs Union,ZAF,0,World,WLD,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,26744547328,,,0
H0,1995,1995,1995,0,0,2,Export,711,So. African Customs Union,ZAF,0,World,WLD,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,28226242560,,,0
H0,1995,1995,1995,0,0,1,Import,711,So. African Customs Union,ZAF,4,Afghanistan,AFG,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,199365,,,0
H0,1995,1995,1995,0,0,2,Export,711,So. African Customs Union,ZAF,4,Afghanistan,AFG,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,6251,,,0
H0,1995,1995,1995,0,0,1,Import,711,So. African Customs Union,ZAF,8,Albania,ALB,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,97438,,,0
H0,1995,1995,1995,0,0,2,Export,711,So. African Customs Union,ZAF,8,Albania,ALB,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,49505,,,0
H0,1995,1995,1995,0,0,1,Import,711,So. African Customs Union,ZAF,12,Algeria,DZA,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,1521,,,0
H0,1995,1995,1995,0,0,2,Export,711,So. African Customs Union,ZAF,12,Algeria,DZA,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,1255049,,,0
H0,1995,1995,1995,0,0,1,Import,711,So. African Customs Union,ZAF,20,Andorra,AND,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,2517,,,0
H0,1995,1995,1995,0,0,2,Export,711,So. African Customs Union,ZAF,20,Andorra,AND,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,1743,,,0
H0,1995,1995,1995,0,0,1,Import,711,So. African Customs Union,ZAF,24,Angola,AGO,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,982089,,,0
H0,1995,1995,1995,0,0,2,Export,711,So. African Customs Union,ZAF,24,Angola,AGO,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,123050392,,,0
H0,1995,1995,1995,0,0,1,Import,711,So. African Customs Union,ZAF,28,Antigua and Barbuda,ATG,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,376298,,,0
H0,1995,1995,1995,0,0,2,Export,711,So. African Customs Union,ZAF,28,Antigua and Barbuda,ATG,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,3592330,,,0
H0,1995,1995,1995,0,0,1,Import,711,So. African Customs Union,ZAF,31,Azerbaijan,AZE,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,259081,,,0
H0,1995,1995,1995,0,0,1,Import,711,So. African Customs Union,ZAF,32,Argentina,ARG,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,249327344,,,0
H0,1995,1995,1995,0,0,2,Export,711,So. African Customs Union,ZAF,32,Argentina,ARG,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,112962552,,,0
H0,1995,1995,1995,0,0,1,Import,711,So. African Customs Union,ZAF,36,Australia,AUS,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,450028960,,,0
H0,1995,1995,1995,0,0,2,Export,711,So. African Customs Union,ZAF,36,Australia,AUS,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,288962400,,,0
H0,1995,1995,1995,0,0,1,Import,711,So. African Customs Union,ZAF,40,Austria,AUT,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,173704768,,,0
H0,1995,1995,1995,0,0,2,Export,711,So. African Customs Union,ZAF,40,Austria,AUT,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,105369168,,,0
H0,1995,1995,1995,0,0,1,Import,711,So. African Customs Union,ZAF,44,Bahamas,BHS,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,214326,,,0
H0,1995,1995,1995,0,0,2,Export,711,So. African Customs Union,ZAF,44,Bahamas,BHS,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,169234,,,0
H0,1995,1995,1995,0,0,1,Import,711,So. African Customs Union,ZAF,48,Bahrain,BHR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,397417,,,0
H0,1995,1995,1995,0,0,2,Export,711,So. African Customs Union,ZAF,48,Bahrain,BHR,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,5390226,,,0
H0,1995,1995,1995,0,0,1,Import,711,So. African Customs Union,ZAF,50,Bangladesh,BGD,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,6578364,,,0
H0,1995,1995,1995,0,0,2,Export,711,So. African Customs Union,ZAF,50,Bangladesh,BGD,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,1863216,,,0
H0,1995,1995,1995,0,0,1,Import,711,So. African Customs Union,ZAF,51,Armenia,ARM,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,4338,,,0
H0,1995,1995,1995,0,0,2,Export,711,So. African Customs Union,ZAF,51,Armenia,ARM,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,74685,,,0
H0,1995,1995,1995,0,0,1,Import,711,So. African Customs Union,ZAF,52,Barbados,BRB,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,1393500,,,0
H0,1995,1995,1995,0,0,2,Export,711,So. African Customs Union,ZAF,52,Barbados,BRB,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,65757,,,0
H0,1995,1995,1995,0,0,1,Import,711,So. African Customs Union,ZAF,58,Belgium-Luxembourg,BEL,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,609043904,,,0
H0,1995,1995,1995,0,0,2,Export,711,So. African Customs Union,ZAF,58,Belgium-Luxembourg,BEL,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,899709504,,,0
H0,1995,1995,1995,0,0,1,Import,711,So. African Customs Union,ZAF,60,Bermuda,BMU,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,361495,,,0
H0,1995,1995,1995,0,0,2,Export,711,So. African Customs Union,ZAF,60,Bermuda,BMU,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,19448,,,0
H0,1995,1995,1995,0,0,1,Import,711,So. African Customs Union,ZAF,68,Bolivia (Plurinational State of),BOL,,,,,,,,TOTAL,ALL COMMODITIES,1,No Quantity,,,,,,,56517,,,0
